name	lat	lon
NICE	43.725	7.3
NICO	35.141	33.396
NICT	35.708	139.488
NIDA	55.309	21.005
NIEB	-39.869	-73.401
NIFR	42.267	-89.523
NIGD	37.959	34.679
NIHO	19.818	-155.759
NIHU	-36.395	-72.397
NIK1	51.169	4.141
NIKL	51.141	4.151
NILD	-34.695	139.662
NILO	32.418	48.336
NIM1	13.765	100.528
NIME	43.829	4.357
NIMT	14.043	100.714
NINT	47.495	-121.797
NIPO	35.091	-120.538
NIS1	43.311	21.859
NISA	39.995	-105.263
NIST	39.995	-105.263
NISU	39.995	-105.262
NIUC	-19.062	-169.931
NIUM	-19.077	-169.927
NIUT	-19.053	-169.921
NIVO	45.556	5.31
NIZN	30.884	34.423
NJAC	39.388	-74.517
NJBN	39.423	-75.206
NJBR	39.423	-75.207
NJCM	39.101	-74.803
NJDY	40.381	-74.466
NJGC	39.781	-75.12
NJGT	39.475	-74.531
NJHC	40.502	-74.901
NJHM	39.634	-74.804
NJHT	40.731	-74.038
NJI2	40.741	-74.178
NJIR	40.717	-74.222
NJIT	40.741	-74.178
NJJJ	40.907	-74.925
NJMT	40.796	-74.483
NJMU	40.303	-74.468
NJNT	40.209	-74.037
NJOC	39.953	-74.194
NJOE	59.461	28.041
NJRL	39.889	-74.745
NJSC	41.059	-74.753
NJTP	40.541	-74.468
NJTR	40.258	-74.797
NJTW	39.936	-74.95
NJWC	40.801	-75.081
NKLG	0.354	9.672
NKO2	35.708	139.488
NLGN	42.207	-97.795
NLGR	48.954	-54.61
NLIB	41.772	-91.575
NLIV	41.772	-91.575
NLS1	-41.278	173.256
NLS2	-41.278	173.254
NLSN	-41.184	173.434
NM0D	36.059	140.135
NMAB	35.018	-106.598
NMAG	32.917	-105.928
NMAI	-39.097	176.807
NMAL	32.901	-105.953
NMAQ	35.173	-106.59
NMB2	-9.434	147.187
NMBE	-15.197	12.144
NMBL	34.643	-106.776
NMBN	-28.598	153.232
NMCA	32.376	-104.228
NMCB	32.376	-104.228
NMCU	47.219	-1.599
NMD1	32.266	-107.758
NMDE	32.267	-107.726
NMEA	-22.265	166.443
NMGR	35.217	-107.93
NMHB	32.705	-103.127
NMHT	32.666	-107.162
NMJZ	35.611	-106.725
NMKM	36.454	-89.4
NMLC	32.28	-106.755
NMLG	35.04	-107.372
NMMY	34.992	-106.043
NMPA	56.059	-117.379
NMPL	-15.123	39.258
NMRK	43.859	-79.365
NMRO	33.395	-104.589
NMRR	35.311	-106.685
NMSA	35.638	-106.02
NMSF	35.674	-105.959
NMSH	-70.682	-8.277
NMSU	32.274	-106.745
NMTN	-17.672	141.069
NMTR	47.01	-2.244
NNOR	-31.049	116.193
NNVN	61.632	-44.901
NOA1	38.047	23.864
NOCI	40.789	17.064
NOCO	33.92	-117.57
NOGL	31.339	-110.966
NOGT	48.035	5.348
NOHM	47.884	-94.268
NOK2	26.499	127.844
NOLA	29.934	-90.12
NOMI	36.422	25.429
NOMT	45.597	-111.63
NONS	36.186	127.099
NOOS	-26.412	153.044
NOPE	35.969	-115.985
NOPK	33.98	-118.348
NOR1	44.256	-85.437
NOR2	44.989	-84.683
NOR3	45.069	-83.569
NOR4	33.529	-112.027
NOR5	52.252	-0.912
NOR7	58.59	16.246
NORD	38.886	-119.32
NORF	-29.043	167.939
NORM	43.739	-121.253
NORS	-32.26	121.787
NORT	42.336	-72.629
NOSH	36.586	51.768
NOT1	36.876	14.99
NOTO	36.876	14.99
NOTT	52.962	-1.197
NOUM	-22.27	166.41
NOVA	45.447	8.614
NOVG	45.896	13.625
NOVI	45.049	16.377
NOVJ	55.03	82.909
NOVM	55.031	82.909
NOVR	45.447	8.614
NOVS	51.995	33.273
NOWE	-31.514	151.716
NOY1	-32.384	-59.795
NOYA	63.186	75.449
NOYL	48.105	-1.507
NP11	51.425	-0.344
NPAS	39.582	-117.536
NPAZ	43.14	20.519
NPGJ	28.117	81.595
NPIT	19.412	-155.281
NPL2	51.425	-0.344
NPLB	51.421	-0.34
NPLD	51.421	-0.34
NPLY	-39.183	174.118
NPOC	19.393	-155.11
NPRG	43.597	-112.828
NPRI	41.51	-71.328
NPWN	53.372	-104.01
NRC1	45.454	-75.624
NRC2	45.454	-75.624
NRC3	42.783	13.097
NRCI	42.783	13.097
NRD1	81.6	-16.655
NRDG	52.48	-116.123
NRIF	30.038	35.036
NRIL	69.362	88.36
NRL1	38.821	-77.024
NRL2	38.821	-77.024
NRMD	-22.228	166.485
NRMG	-22.228	166.485
NRMN	-32.234	148.239
NRNG	-35.506	139.308
NRRD	-40.385	175.761
NRRG	-35.49	139.317
NRSK	79.155	-17.725
NRSW	-40.113	176.2
NRVL	-35.544	-72.095
NRWY	44.715	-110.678
NSBD	46.113	-60.775
NSCA	45.059	-64.631
NSCC	46.625	-61.014
NSK1	55.012	82.985
NSKU	53.369	-113.524
NSLG	55.009	-1.433
NSLM	60.993	-138.496
NSOP	44.781	-62.998
NSPT	-25.475	30.975
NSSP	40.226	44.503
NSSS	32.579	-116.973
NSTA	-29.046	150.444
NSTG	55.007	-1.439
NT01	20.668	106.814
NT02	10.39	104.484
NT03	10.386	107.095
NT04	10.292	104.543
NT05	10.369	104.453
NTJN	-21.457	133.97
NTKA	49.592	-126.617
NTOE	42.614	-114.896
NTP1	34.369	109.222
NTU0	1.346	103.68
NTUS	1.346	103.68
NTZ1	53.33	13.073
NU02	40.315	9.313
NUE1	-19.076	-169.927
NUGA	-35.113	-65.257
NULA	-31.439	130.894
NULM	44.278	-94.439
NUNE	37.963	-122.246
NUPM	19.385	-155.175
NURK	-1.945	30.09
NURR	39.717	9.23
NUUK	64.184	-51.731
NVAG	36.448	-116.464
NVAL	37.37	-115.159
NVAN	49.322	-123.107
NVB1	35.973	-114.854
NVBC	35.973	-114.854
NVBM	35.97	-115.158
NVBR	35.97	-115.158
NVC1	36.799	-114.925
NVCA	36.22	-115.172
NVCC	39.181	-119.765
NVCO	36.795	-114.892
NVCS	36.22	-115.172
NVDB	36.077	-115.288
NVDO	19.566	-103.616
NVFN	39.475	-118.798
NVFW	36.112	-115.021
NVGL	36.673	-114.523
NVH1	36.03	-114.983
NVH2	35.977	-115.1
NVIS	36.578	-115.646
NVKP	36.39	-114.927
NVL1	36.097	-115.19
NVLA	35.171	-114.58
NVLM	36.07	-114.813
NVLV	36.084	-115.185
NVLX	32.394	-115.183
NVM1	36.81	-114.091
NVMQ	36.803	-114.07
NVMV	36.533	-114.411
NVNL	36.212	-115.126
NVOV	36.542	-114.448
NVPI	37.937	-114.451
NVPO	35.956	-115.496
NVPT	46.68	0.265
NVRK	41.336	23.87
NVRM	36.025	-114.922
NVRO	39.521	-119.732
NVSK	54.841	83.235
NVSL	35.466	-114.921
NVSN	36.086	-115.199
NVSP	39.529	-119.702
NVSV	38.917	-114.403
NVTP	36.099	-115.329
NVTR	36.099	-115.329
NVWS	36.725	-114.716
NW01	49.101	-103.084
NW02	49.107	-103.088
NWAN	49.341	-95.071
NWBG	45.3	-122.976
NWBL	16.82	-62.203
NWCC	36.417	-89.458
NWCS	-32.93	151.765
NWE2	49.2	-122.942
NWEL	65.296	-126.714
NWNR	-30.927	116.253
NWOT	40.055	-105.591
NWPT	48.178	-117.048
NWRA	-34.874	150.605
NWRS	52.389	-6.93
NXRA	-22.587	-43.284
NYA1	78.93	11.865
NYA2	78.93	11.859
NYAB	42.714	-73.816
NYAC	78.93	11.865
NYAL	78.93	11.865
NYBH	42.11	-75.827
NYBK	40.703	-73.979
NYBP	40.701	-74.014
NYBR	40.689	-74.001
NYBT	42.988	-78.122
NYCI	40.761	-73.198
NYCL	42.584	-76.211
NYCP	42.188	-77.143
NYCS	42.667	-74.486
NYDV	42.549	-77.698
NYET	44.21	-73.541
NYFD	42.428	-79.34
NYFS	42.205	-78.144
NYFV	42.939	-74.353
NYHB	42.717	-78.846
NYHC	41.958	-75.293
NYHF	43.318	-73.569
NYHL	44.309	-75.449
NYHM	43.018	-74.996
NYHS	42.252	-73.758
NYIL	43.783	-74.278
NYIR	47.835	22.136
NYJM	40.663	-73.807
NYKT	41.937	-74.031
NYLA	63.974	-22.738
NYLC	41.481	-73.651
NYLP	43.165	-78.754
NYLS	-24.703	28.406
NYLV	43.796	-75.485
NYMA	-32.066	146.316
NYMC	43.111	-77.614
NYMD	41.407	-74.443
NYML	44.871	-74.288
NYMO	41.646	-74.662
NYMX	43.47	-76.232
NYNB	41.495	-74.026
NYNP	41.742	-74.082
NYNR	40.823	-73.958
NYNS	43.119	-76.142
NYOB	40.552	-74.117
NYON	42.44	-75.112
NYOR	35.491	-115.159
NYPB	44.681	-73.454
NYPC	1.379	103.849
NYPD	44.653	-75.042
NYPF	43.093	-77.525
NYPR	40.638	-74.125
NYQN	40.72	-73.73
NYRB	44.304	-74.078
NYRH	40.923	-72.714
NYRM	43.178	-75.487
NYS2	50.464	17.335
NYSB	42.679	-75.513
NYSM	42.192	-78.747
NYST	43.062	-73.804
NYVH	41.082	-73.818
NYWG	42.351	-76.876
NYWL	42.899	-76.852
NYWT	44.028	-75.921
NYWV	42.012	-76.522
NZCA	-14.856	-74.964
NZRT	32.782	35.331
OAES	34.141	-116.068
OAFA	-31.509	-68.623
OAK1	51.118	-0.905
OAK2	51.118	-0.905
OAKD	41.02	-74.266
OAKH	30.816	-92.657
OAKR	43.738	-122.445
OASC	38.118	-89.707
OASI	37.037	-116.791
OASS	42.474	-96.414
OAT2	34.33	-118.601
OATO	45.042	7.765
OAX2	17.078	-96.717
OAXA	17.073	-96.733
OBAN	56.451	-5.441
OBE1	48.515	14.628
OBE2	48.086	11.28
OBE3	48.086	11.28
OBE4	48.085	11.278
OBEC	44.066	-123.098
OBER	49.118	7.218
OBET	48.084	11.278
OBNK	49.945	-96.835
OBRC	32.745	-117.245
OBRN	-33.704	149.858
OBSR	46.9	-121.815
OBSV	40.735	-120.157
OC03	43.755	6.921
OCCC	38.368	-75.074
OCEN	46.952	-124.16
OCLA	29.182	-82.104
OCNA	46.28	26.598
OCRA	42.05	13.039
OCSD	33.241	-117.347
ODDA	14.19	103.514
ODEM	37.599	-8.631
ODEZ	45.788	12.489
ODJV	-17.068	15.725
ODO1	46.307	25.294
ODOR	46.304	25.297
ODOT	44.897	-123.001
ODRE	26.866	87.392
ODSA	47.329	-118.713
OEHR	49.207	9.518
OEOC	33.766	-117.744
OFW2	44.451	-110.831
OFWY	44.452	-110.832
OGAG	44.788	6.54
OGHS	33.131	-117.042
OGU2	13.477	144.795
OHAD	38.786	-83.556
OHAL	40.769	-84.107
OHAN	39.337	-82.113
OHAS	41.925	-80.551
OHAT	39.328	-82.13
OHBG	41.362	-83.65
OHBY	41.475	-84.533
OHCA	40.793	-81.378
OHCB	40.776	-80.83
OHCD	41.541	-81.635
OHCE	40.08	-80.897
OHCL	39.944	-83.838
OHCO	40.297	-81.842
OHDF	41.334	-84.429
OHDR	40.1	-84.61
OHDT	39.765	-84.181
OHEU	41.601	-81.488
OHFA	39.526	-83.475
OHFH	41.76	-81.281
OHFN	41.558	-84.135
OHFY	39.526	-83.476
OHGB	39.215	-84.676
OHGR	39.882	-83.093
OHHA	41.041	-83.676
OHHI	39.2	-83.597
OHHO	39.535	-82.444
OHHU	41.177	-82.561
OHI2	-63.321	-57.901
OHI3	-63.321	-57.901
OHIG	-63.321	-57.9
OHIN	-39.918	175.791
OHIX	-63.321	-57.901
OHIZ	-63.321	-57.901
OHJE	40.375	-80.73
OHJF	40.405	-80.721
OHLA	41.727	-81.286
OHLC	41.721	-83.526
OHLI	39.953	-82.414
OHLM	40.754	-84.081
OHLN	38.006	-122.273
OHLO	41.293	-82.233
OHMA	40.614	-83.082
OHMD	39.875	-83.479
OHMH	41.544	-82.731
OHMN	41.024	-80.773
OHMO	39.777	-81.102
OHMR	40.546	-84.631
OHMS	40.772	-82.529
OHPI	39.605	-82.949
OHPO	41.106	-81.245
OHPR	39.741	-84.575
OHRI	40.768	-82.561
OHRO	39.366	-83.022
OHRS	39.365	-83.021
OHSA	41.458	-82.707
OHSB	41.636	-82.83
OHTS	40.457	-81.408
OHTU	40.457	-81.408
OHUN	40.233	-83.361
OHVA	40.856	-84.624
OHVW	40.856	-84.624
OHWA	39.426	-81.418
OHWI	41.582	-84.558
OHWY	40.82	-81.896
OHZP	41.076	-81.511
OISO	48.138	1.97
OJAR	56.925	24.076
OJOA	-29.503	-63.694
OK01	36.392	-96.984
OK02	36.485	-96.964
OK03	36.33	-96.858
OK04	36.397	-96.912
OK05	36.432	-96.894
OK06	36.461	-96.857
OK07	36.454	-96.764
OK08	36.371	-96.936
OKA1	34.197	-97.168
OKAD	34.8	-96.738
OKAL	34.632	-99.329
OKAM	34.174	-97.131
OKAN	34.195	-95.621
OKAO	35.076	-98.246
OKAR	34.168	-97.169
OKBF	36.828	-99.641
OKBL	36.752	-95.993
OKBV	36.734	-96.008
OKC2	36.604	-97.485
OKCB	27.266	-80.855
OKCD	53.429	-168.114
OKCE	53.426	-168.166
OKCK	36.758	-98.356
OKCL	35.483	-98.971
OKCM	36.302	-95.619
OKCS	35.052	-97.939
OKCT	35.466	-97.662
OKCV	36.305	-96.483
OKCY	34.59	-95.354
OKDN	34.479	-97.967
OKDT	35.49	-97.508
OKEE	42.914	-82.595
OKEF	35.281	-95.585
OKEK	29.725	-95.803
OKER	35.522	-97.933
OKFG	53.411	-167.912
OKGC	36.308	-95.315
OKGM	36.675	-101.479
OKGU	35.876	-97.426
OKHF	35.58	-97.374
OKHN	36.146	-98.033
OKHV	34.913	-94.618
OKIT	19.383	-155.112
OKJX	36.039	-96.031
OKL1	36.063	-97.217
OKLT	34.583	-98.395
OKLW	34.573	-98.41
OKMA	34.928	-95.737
OKME	35.742	-95.344
OKMR	35.316	-97.479
OKMU	35.717	-95.402
OKN1	26.145	127.769
OKN2	35.247	-97.661
OKNC	53.456	-168.126
OKNG	48.373	-119.552
OKNM	35.25	-97.49
OKNY	-26.934	26.738
OKO1	36.259	-95.852
OKOC	35.466	-97.593
OKOE	35.666	-95.964
OKOH	-41.019	174.06
OKOM	34.09	-88.862
OKOW	36.271	-95.847
OKPC	36.671	-97.78
OKPO	36.71	-97.083
OKPR	36.276	-97.322
OKPV	34.74	-97.253
OKPY	36.308	-95.315
OKR1	27.484	85.082
OKRM	36.576	-94.771
OKSD	35.75	-96.657
OKSE	35.368	-96.953
OKSO	53.356	-168.162
OKSP	36.047	-96.087
OKSW	36.118	-96.978
OKSY	35.315	-99.638
OKT1	50.718	-113.954
OKTE	35.26	-96.898
OKTK	50.725	-113.975
OKTL	36.155	-95.84
OKTO	50.702	-113.9
OKTU	36.211	-95.854
OKWG	35.959	-95.377
OLAR	46.961	-122.908
OLB2	40.924	9.494
OLDS	51.792	-114.093
OLEA	46.678	-64.126
OLGI	42.055	12.355
OLI1	49.18	-119.545
OLIV	28.61	-13.928
OLK2	61.191	21.506
OLKE	64.063	-21.22
OLKI	61.24	21.473
OLM1	41.286	-4.684
OLME	41.286	-4.684
OLMP	47.045	-122.895
OLNC	36.21	-117.904
OLO1	-2.734	35.95
OLO2	-2.751	35.977
OLO3	-2.754	35.871
OLO4	-2.783	35.953
OLO5	-2.634	35.889
OLO6	-2.709	35.906
OLO7	-2.796	35.913
OLO8	-2.785	35.947
OLOV	44.128	18.58
OLVN	16.75	-62.228
OLY2	-30.439	136.891
OLYM	-30.439	136.891
OMEO	-37.102	147.601
OMGH	54.616	-7.256
OMH5	41.778	-95.911
OMH6	41.779	-95.911
OMRE	32.56	-116.954
ONAB	44.515	-124.075
ONAM	42.087	-83.109
ONBE	44.379	-79.71
ONBM	43.903	-78.665
ONCA	46.705	-80.921
ONCB	43.368	-80.272
ONCD	44.291	-77.805
ONCH	46.581	-81.199
ONCM	42.275	-83.053
ONCP	44.291	-77.805
ONDY	43.751	-79.352
ONEU	42.26	-81.915
ONFA	46.577	-80.811
ONGB	43.327	-81.743
ONGC	42.715	-81.679
ONGD	43.745	-81.712
ONH1	45.049	-78.539
ONIY	37.102	36.254
ONKC	44.155	-81.654
ONKI	44.26	-76.509
ONKN	44.26	-76.509
ONLD	44.364	-78.776
ONLY	40.964	-120.268
ONMC	45.228	-74.991
ONML	43.527	-79.891
ONMO	44.906	-75.165
ONMT	43.468	-81.196
ONNA	46.405	-81.177
ONNB	46.324	-79.409
ONNP	44.249	-76.95
ONO1	40.607	-6.821
ONOC	42.233	-82.967
ONON	46.632	-81.397
ONOR	44.611	-79.413
ONOW	44.574	-80.946
ONPE	44.889	-76.239
ONPP	44.11	-78.958
ONPS	42.665	-81.213
ONRJ	-22.896	-43.224
ONS1	57.395	11.925
ONSA	57.395	11.926
ONSC	43.214	-79.71
ONSI	42.846	-80.328
ONSR	42.96	-82.343
ONST	46.475	-81.015
ONTI	48.466	-81.432
ONTO	43.616	-79.383
ONWA	42.581	-82.384
OP71	48.836	2.335
OPBL	34.37	-115.918
OPCL	34.428	-116.305
OPCP	34.367	-116.083
OPCX	34.43	-116.149
OPME	45.713	3.09
OPMT	48.836	2.335
OPRD	34.533	-116.292
OPTK	-38.047	177.308
ORA2	-34.001	150.74
ORA3	-23.141	-64.325
ORAD	47.059	21.942
ORAL	45.719	-120.203
ORAN	43.898	-80.112
ORBD	44.095	-121.302
ORBE	44.094	-121.302
ORBN	44.094	-121.302
ORBO	-37.704	148.455
ORCD	45.227	-120.181
ORCU	34.85	-120.481
ORDO	45.234	-122.816
ORE1	41.414	26.546
ORE2	37.46	-121.752
ORE3	37.462	-121.751
ORE4	44.063	-123.179
OREO	37.461	-121.751
ORES	34.739	-120.279
OREU	44.045	-123.162
ORFL	43.986	-124.111
ORG1	45.498	-122.416
ORGE	-33.303	149.103
ORGR	45.498	-122.416
ORHA	44.29	-123.154
ORHI	45.519	-123.025
ORHM	45.805	-119.321
ORHP	45.361	-119.565
ORI1	44.611	-79.416
ORID	41.127	20.794
ORIL	44.606	-79.423
ORIM	40.048	8.635
ORIN	43.231	-0.674
ORIS	39.901	8.639
ORIV	61.616	24.212
ORK5	42.289	-121.669
ORK6	42.289	-121.67
ORKF	42.143	-121.809
ORL1	28.435	-81.382
ORLE	45.472	-75.501
ORM1	44.602	-121.141
ORMD	29.298	-81.109
ORME	42.029	-121.613
ORMF	42.38	-122.884
ORMO	45.154	-122.602
ORMT	34.675	-116.815
ORMV	45.188	-123.209
ORN2	43.919	-80.104
ORNG	-33.285	149.098
ORNW	44.675	-124.061
ORO1	44.902	-68.669
OROA	-40.104	176.681
ORON	43.139	-1.609
OROR	43.746	-122.485
OROS	46.555	20.671
ORPE	45.671	-118.85
ORPO	45.507	-122.673
ORPT	45.579	-122.65
ORRB	43.298	-123.349
ORRD	44.27	-121.18
ORRO	-35.636	148.939
ORS1	44.164	-119.059
ORS2	44.164	-119.058
ORSB	44.625	-124.049
ORSH	44.398	-122.728
ORSL	44.973	-122.955
ORSM	44.973	-122.955
ORTA	44.558	-123.111
ORTI	45.486	-123.846
ORTN	44.56	-123.117
ORUG	44.118	-123.176
ORVB	39.555	-121.5
ORVL	43.898	-80.112
ORWA	45.586	-120.687
OS0G	57.395	11.926
OSAN	42.324	8.632
OSCA	42.139	-0.414
OSEO	44.536	-91.227
OSGF	9.028	7.486
OSH_	40.561	72.805
OSHA	43.861	-78.884
OSHK	40.53	72.777
OSHQ	50.931	-1.451
OSJC	44.519	16.255
OSJE	45.561	18.68
OSK6	57.066	15.997
OSLS	59.737	10.368
OSN1	37.078	127.024
OSN2	37.078	127.024
OSN3	37.083	127.034
OSN4	37.083	127.034
OSOR	-40.597	-73.104
OSPA	43.465	-76.512
OST6	63.443	14.858
OSTA	44.692	7.188
OSTN	51.234	2.939
OSTR	50.395	2.396
OSUN	37.232	-5.095
OTAK	-40.817	175.17
OTAY	32.608	-116.932
OTER	46.915	1.038
OTHL	46.823	-119.168
OTHQ	32.724	-116.968
OTIS	48.418	-122.337
OTMC	41.352	-88.841
OTRA	41.955	13.646
OTRI	18.335	99.371
OTTA	45.38	-75.633
OTWA	45.378	-75.64
OTZ1	66.887	-162.611
OUAG	12.356	-1.512
OUCA	31.207	-7.867
OUDA	49.494	0.275
OUDE	50.85	3.618
OUJD	34.684	-1.918
OUL2	65.086	25.893
OULU	65.087	25.893
OURI	-22.949	-49.895
OUS2	-45.869	170.511
OUS3	-45.869	170.511
OUSD	-45.869	170.511
OUT1	51.489	-107.046
OUT2	48.201	2.018
OUTL	19.387	-155.281
OVAL	-32.754	148.646
OVE6	66.318	22.773
OVLL	-30.604	-71.204
OVLS	34.327	-119.142
OVRA	42.138	13.515
OVSI	10.002	-84.111
OWE1	44.567	-80.94
OWE2	44.574	-80.941
OWEN	36.743	-118.055
OWMG	-44.024	-176.369
OXEC	16.52	-96.055
OXFD	41.464	-73.137
OXFR	51.824	-1.289
OXGU	16.632	-96.911
OXLP	16.142	-97.051
OXLY	-34.193	144.102
OXMC	16.197	-96.694
OXMT	37.499	-122.424
OXP2	16.993	-97.933
OXPE	15.889	-97.075
OXPL	17.031	-97.861
OXTE	15.826	-96.705
OXTH	16.286	-95.241
OXTU	16.151	-97.654
OXUM	15.662	-96.499
OXYC	34.129	-118.207
OYEN	51.356	-110.484
OYLR	47.475	-122.205
OZAL	38.657	43.989
OZST	34.683	-119.353
P001	31.949	-112.802
P002	39.521	-117.187
P003	32.723	-114.005
P004	34.784	-112.152
P005	39.91	-115.279
P006	36.154	-114.457
P007	41.724	-114.82
P008	36.143	-111.13
P009	38.48	-112.223
P010	34.667	-113.731
P011	36.15	-109.519
P012	38.097	-109.334
P013	41.429	-117.33
P014	31.973	-111.099
P015	34.264	-110.009
P016	40.078	-112.361
P017	41.276	-119.936
P018	42.982	-117.065
P019	43.3	-115.312
P020	47.002	-118.566
P021	48.675	-118.73
P022	45.232	-118.014
P023	44.898	-116.103
P024	47.562	-115.842
P025	48.731	-116.288
P026	32.659	-107.195
P027	32.802	-105.804
P028	36.032	-107.908
P029	38.439	-107.638
P030	41.75	-110.513
P031	39.515	-107.909
P032	41.742	-107.256
P033	43.953	-107.388
P034	34.946	-106.459
P035	34.601	-105.184
P036	36.42	-105.294
P037	38.422	-105.105
P038	34.147	-103.407
P039	36.448	-103.154
P040	38.071	-102.687
P041	39.949	-105.194
P042	42.052	-104.911
P043	43.881	-104.186
P044	40.172	-103.222
P045	45.383	-112.617
P046	47.03	-113.332
P047	48.421	-113.22
P048	45.653	-111.204
P049	47.35	-110.906
P050	48.809	-111.248
P051	45.807	-108.546
P052	47.375	-107.019
P053	48.726	-107.725
P054	45.846	-104.441
P055	47.117	-104.685
P056	36.027	-119.063
P057	41.757	-112.623
P058	40.876	-124.075
P059	38.928	-123.726
P060	40.998	-122.415
P061	42.967	-124.014
P062	43.112	-121.091
P063	44.923	-120.946
P064	47.97	-123.488
P065	46.844	-120.933
P066	32.617	-116.17
P067	35.552	-121.003
P068	39.306	-117.985
P069	39.288	-117.605
P070	36.045	-104.698
P071	39.347	-117.401
P072	39.521	-116.741
P073	39.501	-116.424
P074	39.546	-116.05
P075	39.374	-115.889
P076	39.536	-115.513
P077	39.389	-115.432
P078	40.433	-117.88
P079	39.255	-114.692
P080	39.119	-114.277
P081	39.067	-113.871
P082	39.269	-113.505
P083	40.321	-117.468
P084	40.494	-113.054
P085	40.495	-116.736
P086	40.649	-112.282
P087	40.363	-116.279
P088	40.772	-111.723
P089	40.807	-111.415
P090	39.573	-119.8
P091	36.614	-117.532
P092	36.804	-117.407
P093	36.606	-117.994
P094	37.201	-117.704
P095	39.698	-119.537
P096	39.796	-119.306
P097	39.839	-118.874
P098	39.889	-118.684
P099	39.212	-118.159
P100	41.857	-113.294
P101	41.692	-111.236
P102	39.925	-115.556
P103	39.345	-113.042
P104	39.186	-112.717
P105	39.388	-112.504
P106	39.459	-112.262
P107	35.132	-107.88
P108	39.589	-111.945
P109	39.597	-111.651
P110	39.715	-111.571
P111	41.817	-113.012
P112	39.817	-111.45
P113	40.671	-113.278
P114	40.634	-112.528
P115	40.474	-112.428
P116	40.434	-112.014
P117	40.435	-111.751
P118	40.635	-111.35
P119	40.732	-111.258
P120	35.007	-105.626
P121	41.803	-112.698
P122	41.635	-112.332
P123	36.635	-105.911
P124	41.558	-111.957
P125	41.589	-111.899
P126	41.583	-111.781
P127	39.499	-119.6
P128	39.486	-119.069
P129	39.134	-118.45
P130	39.268	-118.938
P131	39.455	-118.351
P132	38.729	-118.005
P133	38.725	-118.46
P134	38.981	-118.93
P135	38.705	-119.015
P136	38.761	-119.459
P137	40.78	-119.477
P138	40.242	-119.01
P139	39.908	-119.722
P140	38.829	-120.693
P141	39.047	-120.386
P142	39.124	-119.811
P143	38.76	-119.765
P144	39.467	-120.893
P145	41.358	-119.624
P146	39.337	-120.537
P147	39.937	-120.284
P148	40.419	-120.806
P149	39.602	-120.105
P150	39.292	-120.034
P151	40.289	-120.077
P154	41.807	-123.36
P155	41.272	-123.189
P156	40.024	-123.906
P157	40.248	-124.308
P158	40.422	-124.107
P159	40.505	-124.283
P160	40.551	-124.133
P161	40.637	-124.213
P162	40.691	-124.237
P163	40.22	-124.057
P164	40.119	-123.693
P165	40.246	-123.853
P166	40.435	-123.863
P167	40.544	-123.88
P168	40.669	-123.881
P169	40.791	-123.968
P170	40.88	-123.863
P171	36.486	-121.793
P172	36.228	-121.767
P173	35.946	-121.29
P174	36.302	-121.051
P175	36.426	-121.135
P176	37.472	-122.357
P177	37.528	-122.495
P178	37.535	-122.332
P179	42.099	-123.686
P180	36.293	-121.403
P181	37.915	-122.377
P182	38.495	-123.181
P183	38.314	-123.069
P184	39.117	-123.709
P185	39.261	-123.749
P186	39.15	-123.518
P187	39.352	-123.603
P188	38.668	-123.23
P189	38.987	-123.348
P190	39.242	-123.204
P191	42.275	-123.632
P192	39.32	-123.105
P193	38.123	-122.908
P194	38.186	-122.816
P195	38.665	-122.959
P196	38.298	-122.743
P197	38.429	-122.767
P198	38.26	-122.607
P199	38.264	-122.503
P200	38.24	-122.452
P201	38.56	-122.658
P202	38.424	-122.496
P203	38.866	-122.917
P204	38.666	-122.711
P205	39.398	-122.963
P206	38.778	-122.576
P207	39.26	-122.719
P208	39.109	-122.304
P209	37.069	-122.127
P210	36.816	-121.732
P211	36.879	-121.698
P212	36.962	-121.863
P213	37.202	-121.991
P214	37.001	-121.797
P215	37.049	-121.763
P216	37.002	-121.726
P217	37.104	-121.651
P218	37.204	-121.714
P219	37.342	-122.285
P220	37.33	-122.214
P221	37.337	-122.099
P222	37.539	-122.083
P223	37.722	-122.1
P224	37.864	-122.219
P225	37.714	-122.058
P226	37.337	-121.826
P227	37.533	-121.79
P228	37.602	-121.687
P229	37.749	-121.978
P230	37.819	-121.786
P231	36.622	-121.905
P232	36.724	-121.579
P233	36.8	-121.42
P234	36.859	-121.591
P235	36.814	-121.542
P236	36.904	-121.554
P237	36.637	-121.387
P238	36.849	-121.453
P239	36.962	-121.548
P240	37.008	-121.542
P241	37.213	-121.574
P242	36.954	-121.463
P243	36.918	-121.335
P244	37.011	-121.355
P245	37.713	-119.706
P247	36.56	-121.188
P248	37.976	-121.869
P249	36.612	-121.064
P250	36.95	-121.268
P251	36.811	-121.348
P252	37.17	-121.058
P253	37.478	-121.653
P254	37.49	-121.469
P255	37.582	-121.325
P256	37.932	-121.605
P257	37.755	-121.464
P258	37.385	-121.283
P259	37.433	-121.101
P260	37.711	-121.084
P261	38.153	-122.218
P262	38.025	-122.096
P263	38.578	-122.429
P264	38.444	-122.195
P265	38.53	-121.954
P266	38.184	-121.844
P267	38.38	-121.823
P268	38.474	-121.646
P269	39.0	-122.355
P270	39.244	-122.055
P271	38.657	-121.715
P272	39.145	-121.943
P273	38.116	-121.388
P274	38.283	-121.461
P275	38.322	-121.215
P276	38.645	-121.095
P277	37.192	-122.367
